ensemble_size;model_name;mean_absolute_error_mean;mean_absolute_error_std;mean_squared_error_mean;mean_squared_error_std;root_mean_squared_error_mean;root_mean_squared_error_std
20;gpt2_xl_wechsel_german;0.45030525881015004;0.0027381859009517552;0.31085392026968844;0.0036194935412766156;0.5575333245109659;0.003243894617782355
21;gpt2_xl_wechsel_german;0.45049833988876886;0.002823935940579399;0.3111200683697517;0.0037323990935441732;0.5577713598522788;0.0033450990983900533
22;gpt2_xl_wechsel_german;0.4503588642468899;0.0027261862580774247;0.3109560614540928;0.00367878203578466;0.5576245983374428;0.0032984333797423443
23;gpt2_xl_wechsel_german;0.45045820903080513;0.0026931662489492036;0.3111504259927467;0.003520140297057548;0.5577996787083537;0.0031550562568559344
24;gpt2_xl_wechsel_german;0.4503392383136568;0.002715145930691416;0.3109386381479261;0.003533437752874529;0.5576097259043274;0.0031688746570338556
25;gpt2_xl_wechsel_german;0.45032505640679493;0.00260227773886995;0.3108854054142299;0.003423864869043746;0.5575625434274587;0.003070017253697739
26;gpt2_xl_wechsel_german;0.4502650786310388;0.002438990867857409;0.3107411528447787;0.003262397300744379;0.5574339437490297;0.002925706913472548
27;gpt2_xl_wechsel_german;0.4500845903380775;0.002476641985172147;0.31051959564214054;0.0032833786215992217;0.5572350716237523;0.0029460607404103445
28;gpt2_xl_wechsel_german;0.45023332825479645;0.0024254680674556848;0.31080153240279595;0.003262643528421629;0.5574881006634064;0.0029255050989133043
29;gpt2_xl_wechsel_german;0.4501178422508295;0.0023883148992351125;0.3106599639310725;0.0031381717488041558;0.5573616839795187;0.0028151532241904417
30;gpt2_xl_wechsel_german;0.4500721310434435;0.0022010467352793894;0.31059465364314975;0.0029218773641805154;0.5573040342923521;0.0026218082494310594
31;gpt2_xl_wechsel_german;0.4500906877933946;0.0023155943174595797;0.31052770701794435;0.003076068876464499;0.5572433108091972;0.0027581123130009247
32;gpt2_xl_wechsel_german;0.4500866745880746;0.0022786589717401075;0.31057929946498114;0.0029615301516213834;0.5572900915790773;0.0026571324994316766
33;gpt2_xl_wechsel_german;0.450118556082119;0.0021796540516452055;0.3106419312624589;0.002954782157592531;0.5573463121316468;0.002650781461108515
34;gpt2_xl_wechsel_german;0.4500490110653246;0.0022325348951499524;0.31055649386890605;0.0028846976755395565;0.5572699532199188;0.002588398536177891
35;gpt2_xl_wechsel_german;0.45008298955452336;0.0021131986282498746;0.31051782130812944;0.0029028708960436318;0.5572351789988761;0.002604491811679836
36;gpt2_xl_wechsel_german;0.45007546573443685;0.002070296551454146;0.310492217610385;0.002749260624322143;0.5572128310580473;0.0024666980479873275
37;gpt2_xl_wechsel_german;0.45008183282621544;0.0020824468633719936;0.31053245565268467;0.0027896608455186983;0.5572487779960129;0.0025022661672621026
38;gpt2_xl_wechsel_german;0.450082958454423;0.0019932577201969676;0.3106215061168318;0.002675639858821687;0.5573291232383696;0.002400055717995599
39;gpt2_xl_wechsel_german;0.4499778487865487;0.0019792067844070426;0.31047218460404674;0.0026231853480868554;0.5571953417143101;0.002354000263031761
40;gpt2_xl_wechsel_german;0.4499068288456991;0.001982537957750016;0.3103678637401298;0.00263859128568847;0.5571016618401406;0.0023680630917899035
41;gpt2_xl_wechsel_german;0.4499517291075176;0.0019517059647611672;0.310365652601749;0.0025253627312226364;0.5571001029140875;0.002265627491442418
42;gpt2_xl_wechsel_german;0.44987007986560795;0.002010802469782694;0.3102657060310838;0.0026551512998740515;0.5570099042617354;0.002382910757744905
43;gpt2_xl_wechsel_german;0.4499398792141628;0.0019435553475033727;0.3103511313889363;0.002538092661904828;0.5570870206422868;0.0022777200982165326
44;gpt2_xl_wechsel_german;0.45001181979804844;0.0018944065019868717;0.3105107693529233;0.0025766053441306186;0.5572301398536252;0.0023121283635121385
45;gpt2_xl_wechsel_german;0.44989849942059457;0.0018434843587842586;0.310396182895077;0.002516281009990055;0.5571275319139178;0.0022585791467590282
46;gpt2_xl_wechsel_german;0.4498972790386467;0.001873328086349788;0.3102797788740124;0.002493554390001832;0.557023136061522;0.0022382528847254396
47;gpt2_xl_wechsel_german;0.44995603172000387;0.0018002503825097196;0.310429213167049;0.0024182244157536924;0.5571575255322029;0.002170165777327408
48;gpt2_xl_wechsel_german;0.4499581757611891;0.0018498934850521148;0.3103824719071305;0.0024600908108161736;0.5571154305630148;0.0022076706108996695
49;gpt2_xl_wechsel_german;0.44996198491522366;0.001830634048172258;0.31041467004049167;0.002450244009147776;0.5571443655570222;0.002197907949633116
50;gpt2_xl_wechsel_german;0.44991855991500435;0.0018467695350123142;0.31032482701222874;0.0023616828156787432;0.5570640344097428;0.002119686873691813
51;gpt2_xl_wechsel_german;0.44981440701775477;0.001792087284032366;0.3102269390983446;0.002366498836756266;0.5569761487675196;0.0021244565804808798
52;gpt2_xl_wechsel_german;0.44988371352542833;0.001759667196970344;0.3103038675501776;0.0023408058157048752;0.5570452915000744;0.002101233674986953
53;gpt2_xl_wechsel_german;0.44985030022845673;0.0017265000206965518;0.31028157534273126;0.0022883233296532184;0.5570254577596937;0.00205401297567234
54;gpt2_xl_wechsel_german;0.44983476373900616;0.0016940956577247942;0.3102141368216666;0.0023066196880965747;0.5569648604268986;0.0020701103033688357
55;gpt2_xl_wechsel_german;0.44990762524550754;0.0017206426787104597;0.31029856955533;0.002244904995280213;0.5570408538869267;0.002015122073423432
56;gpt2_xl_wechsel_german;0.449745091093362;0.0016085161254682347;0.31015255969960404;0.0022338178338997604;0.5569098153289719;0.002005320713956582
57;gpt2_xl_wechsel_german;0.4498399231441023;0.001630234745338552;0.3102661618822432;0.00220714261319595;0.5570118852826454;0.001981277763509108
58;gpt2_xl_wechsel_german;0.44978426502518604;0.0015963709927770435;0.31012263676444385;0.002142911619368217;0.5568832361324054;0.001924001279676198
59;gpt2_xl_wechsel_german;0.44975033527724967;0.0016756832574604248;0.3101652655600432;0.0022369165920066163;0.5569212124856983;0.0020081524295071456
60;gpt2_xl_wechsel_german;0.4498683400979051;0.0016390696385214804;0.31033095702783436;0.0021520650156333816;0.5570702194531831;0.0019316722222833082
1;gpt2_xl_wechsel_german;0.4638316541954295;0.01953060540463116;0.36278242412816186;0.026388878478492906;0.6019267552913856;0.02161185936033182
2;gpt2_xl_wechsel_german;0.45322709751038454;0.012133566376002694;0.34709247184013464;0.016643362937351462;0.5889788076625653;0.014022574553717046
