ensemble_size;model_name;mean_absolute_error_mean;mean_absolute_error_std;mean_squared_error_mean;mean_squared_error_std;root_mean_squared_error_mean;root_mean_squared_error_std
29;gbert;0.46013372491706667;0.0033658103836652874;0.3434891472561235;0.004060387476118169;0.5860692552504678;0.0034622671153842787
30;gbert;0.46018600063295667;0.003208743773406582;0.34353458255973546;0.004039712361678312;0.5861081251174192;0.0034438483083857555
31;gbert;0.4600611415564213;0.0031838875322938386;0.34356504470978017;0.004068842812103128;0.5861339609859194;0.0034693695769508685
32;gbert;0.46037867510817954;0.0030778626347396703;0.3437672950840212;0.0036886317921502793;0.5863082952921452;0.0031444941540466676
33;gbert;0.4600114706977526;0.003111123499581747;0.3434739405496183;0.003695194586755498;0.5860580332769167;0.0031515255548909215
34;gbert;0.4600214050032154;0.0029695536994262667;0.34349464591851314;0.0036434481614750942;0.5860759335980459;0.0031073511746999927
35;gbert;0.4599545966946689;0.0029874892860804795;0.3433045730501511;0.0037824291031179035;0.5859131138111647;0.0032259139445508624
36;gbert;0.4601522108090178;0.0029170391063414124;0.3435072367517364;0.0036870089122852524;0.5860864825830383;0.00314349594323373
37;gbert;0.45988550353667723;0.002913660173230723;0.3432580036987567;0.0035537791908213747;0.5858744109988667;0.00303107619686734
38;gbert;0.4599877997256196;0.0029135422182400682;0.3432071081501745;0.0035317871766436153;0.5858310638540524;0.0030136117298302767
39;gbert;0.4598922708757742;0.0027337804809688085;0.34334867697391935;0.0034738550210860635;0.5859521371080681;0.0029628991172774605
40;gbert;0.45981968027331827;0.0027780777430020634;0.34311685364677197;0.003400734552158646;0.5857545934845176;0.002901426689836127
41;gbert;0.4598226802360513;0.0027632849297279214;0.3432611416581086;0.0033896219018413986;0.5858777915590156;0.00289195079820981
42;gbert;0.45986623279869565;0.0026444565413258204;0.34309729989962107;0.0032552099450308615;0.585738501072063;0.002777764829807107
43;gbert;0.4597222299266866;0.0026807854890317025;0.3430152909324358;0.003299626477903853;0.5856683064815504;0.002816673413472295
44;gbert;0.45978542297990954;0.002730330694646375;0.3430627914683569;0.00332651787410461;0.5857087483743256;0.00283929705143402
45;gbert;0.4597097580469257;0.0025444866443190724;0.3429613929213222;0.0031377031483290733;0.5856229388047026;0.002678365304856238
46;gbert;0.45979733659880134;0.00263268514192025;0.343136643078994;0.003086029259965748;0.5857727471515821;0.002634143540970289
47;gbert;0.4597413361287204;0.002484821609828508;0.34303386207942205;0.0031387988784257817;0.5856848056794494;0.002679114275545236
48;gbert;0.4596357059939603;0.0024511556140314555;0.3428242126905823;0.003107395787708201;0.5855059216711654;0.002652435483648237
49;gbert;0.45963895465279186;0.0024997968420755285;0.3429165187615225;0.003186660072375382;0.5855844364459231;0.0027191814543219457
50;gbert;0.4595900827487148;0.002466532419445827;0.342869681726535;0.003088500308700896;0.5855448246253115;0.0026357215475597178
51;gbert;0.4596059756230748;0.002465548900211071;0.3428814655813087;0.0030743451923304164;0.5855549383001332;0.002624252338728656
52;gbert;0.459655214082057;0.0024492992761739967;0.3428826289015991;0.002995335356085164;0.5855562269951596;0.0025574341167065398
53;gbert;0.4594751576466989;0.0023653240147828315;0.3426813614534124;0.0029029638664792943;0.5853846792991386;0.0024788787983096197
54;gbert;0.45964541958213156;0.002458911226349619;0.342836029202833;0.002886923780622253;0.5855168335286959;0.0024643316119624644
55;gbert;0.45950789401688663;0.0024141595300501938;0.34276335857124235;0.0029897213414821224;0.5854543955144239;0.0025526182523717034
56;gbert;0.4595778557337579;0.0022906379951745767;0.3428200843375756;0.00290930753536841;0.5855031351892498;0.0024837854830466084
57;gbert;0.4595323513540431;0.00227072561102694;0.3427506162482796;0.0029272387145808797;0.5854437449232245;0.0024988042284905905
58;gbert;0.4594125876716373;0.0023121889456461132;0.342647851011876;0.0027529388332914757;0.585356582973599;0.002351022895832682
59;gbert;0.45947491429524506;0.002330561442902608;0.3426552635958863;0.0028646000082223353;0.5853625256491121;0.0024460467542446406
60;gbert;0.4594488059656803;0.0022533766744368884;0.342662563587063;0.0028169503820521724;0.5853689277914103;0.0024057745425298217
1;gbert;0.5080192661615027;0.020628181196816475;0.40688912873563915;0.03428758682422309;0.6373245012618499;0.026595415828980187
2;gbert;0.4902929028676038;0.012531629774135144;0.376370944484376;0.020985448055570868;0.6132550136716671;0.017015352278230707
3;gbert;0.48552687088673147;0.009850872549463251;0.36795721380761376;0.016755713668469178;0.6064393153387976;0.013738972974813569
4;gbert;0.4820605390932052;0.008398801811142189;0.36157205794200303;0.013767000697549448;0.6012004985724225;0.011408269232516755
5;gbert;0.4808234180331971;0.00720024324813889;0.35934740749587407;0.011875902405374497;0.5993745020630157;0.009884911940370882
6;gbert;0.4796544678713416;0.006827207943816964;0.3569021673953902;0.010943714851552084;0.5973431025967141;0.009136117565297548
7;gbert;0.4787353561250307;0.006246826296824702;0.3552095357959905;0.010185012918355565;0.5959336763489815;0.008524192104177226
8;gbert;0.4783170832137429;0.005730273714355714;0.3546382552951302;0.008958105215739767;0.5954678345255454;0.007507976444936306
9;gbert;0.4780272853538938;0.005499872551408742;0.3540530174842339;0.008839702816876741;0.594977385289745;0.007415083376045603
10;gbert;0.47759611698302634;0.005339820048994446;0.35330986528780606;0.00835035865958137;0.5943573730522348;0.007016239296532172
11;gbert;0.47759641076281023;0.005351572789402964;0.3529860130443879;0.008247505872800048;0.5940858634636814;0.006931661050945452
12;gbert;0.4770050339439381;0.004764929453619104;0.3521217296358893;0.007325249098309561;0.5933664747612879;0.006163948370179434
13;gbert;0.4767451690306697;0.004774585154706927;0.35167379951582417;0.007538286441757703;0.592987043381641;0.006340828291836111
